13984,2024,131798714
18191,93,7596785
21505,90,5388096
8088,99,15070164
17751,99,14189214
21335,94,8130617
21068,77,1491424
21046,94,7974189
12328,93,7616795
20392,85,3285960
19934,84,2963087
33582,85,3309484
121403,80,2091759
11714,93,7330686
10853,86,3613273
29844,79,1884095
14257,87,4243521
7020,88,4407654
34165,81,2299378
15426,94,8141989
8228,99,13526377
11724,77,1585703
22699,84,2956198
13533,83,2702266
-1,-1
-1,-1
-1,-1
7631,571
10713,23
8712,94
9822,174
5831,244
10778,27
6790,9
-1,-1
7833,245
-1,-1
33289,226
1156,28
-1,-1
9059,472
-1,-1
-1,-1
2189,81
-1,-1
-1,-1
-1,-1
-1,-1
14092,76
17868,168
14378,75
-1,-1
5167,170
-1,-1
-1,-1
3715,102
5415,100
-1,-1
7661,1342
6415,57
2065,375
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10590,26
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
2718,135
-1,-1
12427,50
101237,95
7926,65
11679,700

