30733,1846,78561411
39822,80,2007707
45791,75,1272188
17398,99,13048948
30567,94,8180678
26873,91,6053423
32254,71,893880
38764,85,3489770
27982,86,3679449
74728,71,828815
33307,78,1664384
24961,87,4214534
13069,99,13268798
30284,85,3349267
24415,75,1299106
37542,76,1432949
43789,70,767937
76196,70,785169
47190,75,1216637
34382,86,3702185
26784,86,3785300
26125,65,450812
22376,83,2920087
50958,59,249388
-1,-1
-1,-1
-1,-1
32617,165
79135,2
18921,43
26845,60
32307,59
45946,1
-1,-1
-1,-1
-1,-1
-1,-1
22735,380
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
18190,37
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
17938,15
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
7964,650
-1,-1
-1,-1

