62991,1531,27331625
60901,71,816681
62535,70,757128
75734,73,1071479
71893,75,1248185
70669,72,986048
58388,60,290279
80516,68,659088
47688,78,1763125
57804,73,1049504
81226,65,487637
111320,67,585605
31035,99,13047783
77682,61,311718
52073,63,398196
40842,75,1223574
78817,50,104713
45947,73,1065368
83467,58,224944
62771,67,585031
78521,52,135194
55853,49,92853
86836,61,310816
63102,51,116676
-1,-1
-1,-1
-1,-1
69261,39
127878,1
76838,8
60492,13
52243,16
41930,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
26680,547
-1,-1
-1,-1

