5156,2125,185232764
9415,98,12456783
15073,91,6310497
12416,99,13247161
10047,99,18453924
7627,99,16084016
4760,87,4157600
15765,94,8710561
14916,91,5906043
9641,90,5350410
7716,91,5914165
26517,85,3567756
61257,90,5370926
11461,93,7202006
3741,90,5391288
10320,86,3616143
6716,91,6017169
9955,85,3261581
8559,99,13211730
11524,95,8883824
12942,93,7406534
2976,90,5623234
1415,99,13725988
3686,90,5363425
-1,-1
16836,4
-1,-1
29695,162
60740,3
31112,24
29541,46
26330,69
12928,17
10527,3
-1,-1
2412,553
-1,-1
7658,734
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5032,94
2319,370
1539,613
2213,388
-1,-1
-1,-1
-1,-1
-1,-1
19974,26
-1,-1
-1,-1
11881,704
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
292,474
-1,-1
10441,50
44669,251
-1,-1
14358,309

