16173,1941,117784916
6906,99,13123729
16761,90,5381911
11848,99,13175056
12505,99,14797201
10006,98,12638885
21563,74,1104392
30991,85,3588320
21653,86,3747229
13877,85,3460083
23313,80,2040405
48787,79,1888106
101043,80,1987243
29760,82,2423366
32232,70,807306
40008,73,1067538
15368,83,2900921
23574,77,1597315
10680,98,11918770
31883,83,2708360
6908,99,13036170
15398,68,646443
17404,84,2984795
25033,70,761372
-1,-1
-1,-1
-1,-1
9968,413
12486,13
3165,166
10975,130
19063,94
15845,10
-1,-1
-1,-1
-1,-1
-1,-1
34016,44
-1,-1
-1,-1
-1,-1
15458,1
-1,-1
13021,1
14664,1
-1,-1
-1,-1
14821,35
-1,-1
26001,23
17684,1
-1,-1
-1,-1
15706,1
4894,25
1421,112
14675,1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5690,6
4161,10
-1,-1
1428,27
1019,3
-1,-1
-1,-1
-1,-1
9688,2
-1,-1
-1,-1
-1,-1
52579,110
6674,28
18036,1

