17982,1968,115392146
24507,90,5346762
28094,85,3297137
22392,97,11192909
23967,96,10325614
27853,90,5721544
20031,77,1489769
22901,92,6957471
29367,85,3445780
35957,79,1804332
49801,73,1004534
42229,83,2681442
29591,99,13052998
13491,93,7199084
29758,74,1111815
28384,79,1867756
16115,86,3640516
42705,75,1211939
9588,99,13211554
21298,90,5900142
13537,94,8131145
26899,64,418758
13773,86,3935500
18856,82,2443645
-1,-1
-1,-1
-1,-1
20545,271
121139,1
110531,4
20480,83
11909,162
12942,20
21808,1
-1,-1
4395,419
-1,-1
16081,515
-1,-1
-1,-1
10218,357
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5712,216
11602,230
5624,224
-1,-1
-1,-1
-1,-1
-1,-1
7181,72
-1,-1
-1,-1
22342,196
-1,-1
8698,96
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
15121,18
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
32228,531
-1,-1
17087,292

