15207,1987,118770750
14119,95,8864343
18017,90,5595471
10717,99,13633047
16904,99,13403660
21579,92,6949780
14728,79,1918086
20038,93,7418550
23778,87,4015699
28056,80,2149466
17432,84,3084598
80675,73,1059907
92106,84,3159214
27543,85,3365498
11915,83,2905773
48129,73,1018676
17013,84,3121907
14440,81,2409266
3794,99,14359331
18459,91,6324253
15146,92,6692218
10831,77,1485947
22862,83,2803075
6847,84,3032985
-1,-1
4552,13
-1,-1
29648,171
123049,1
93297,5
31474,44
18838,109
16555,12
-1,-1
-1,-1
-1,-1
-1,-1
4895,905
-1,-1
-1,-1
11169,250
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
18121,141
-1,-1
-1,-1
-1,-1
1194,759
-1,-1
32045,12
-1,-1
-1,-1
22174,138
-1,-1
3361,248
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10789,23
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
60430,188
-1,-1
3986,1361

