21260,1920,110474792
9093,99,13042348
14659,92,6823898
10800,99,13635070
11933,99,17266503
17191,95,8914165
20214,76,1406073
12073,97,10840173
31035,84,3183051
16506,85,3440178
23581,81,2259827
65511,77,1475646
71503,88,4822046
51378,74,1144222
20121,77,1475721
71192,68,612627
41634,70,753301
15571,81,2290107
36286,79,1799068
13084,94,8466745
43937,75,1217365
21150,66,526572
22938,83,2809340
20049,81,2270746
-1,-1
3125,17
-1,-1
14793,343
129425,1
12320,61
12070,136
14774,135
20314,8
13466,2
-1,-1
-1,-1
-1,-1
3778,1000
-1,-1
-1,-1
9949,335
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
12747,52
-1,-1
1844,583
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10359,913
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
16412,15
-1,-1
-1,-1
-1,-1
8876,153
-1,-1
1847,13
-1,-1
-1,-1
-1,-1
50667,248
-1,-1
7448,939

