19793,1946,112276438
37694,80,2047569
35920,80,2022146
43204,89,5219526
35561,91,6498622
16079,96,10053196
27065,73,1060071
34766,87,4077431
37002,82,2659416
15668,86,3699455
35581,77,1496775
9806,94,8466504
21782,99,13070716
13605,93,7196454
26649,75,1211318
32089,78,1634506
27265,79,1833268
15235,81,2417167
6022,99,13705440
40389,81,2274039
10630,96,10436523
37645,59,263593
4108,96,9716907
25400,75,1215796
-1,-1
18234,3
-1,-1
2127,1012
32190,8
31203,26
226,923
36448,45
23870,6
10417,4
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
7228,71
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
32605,527
-1,-1
-1,-1

