42964,1715,49111313
25612,88,4529522
22545,88,4528604
41839,89,5275222
33592,92,6766363
32546,88,4456532
30011,72,906278
44793,82,2443974
34395,83,2792006
97965,67,564724
76044,67,553896
93245,71,822658
73592,88,4617814
55331,71,826856
69696,59,248834
62591,70,758486
41583,70,763642
85207,70,739873
96298,55,166883
29943,87,4146077
65601,62,339913
60881,46,74833
36399,80,2050462
32738,70,737861
-1,-1
-1,-1
-1,-1
52927,69
88429,2
38945,20
42108,28
51045,18
37958,1
-1,-1
-1,-1
-1,-1
-1,-1
37672,122
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
51817,245
-1,-1
-1,-1

