18261,1917,108549357
9395,97,11247207
10378,94,8283080
24411,95,9167479
9757,99,17444516
5857,99,17357062
17075,76,1419230
19350,92,6659145
16044,89,5171728
39277,76,1377667
23018,80,2061316
33950,83,2738482
110254,77,1523837
24733,85,3319524
13239,80,2011747
49514,71,855061
18894,82,2452475
25772,77,1494451
47600,71,814839
13763,93,7265220
31330,79,1877746
15354,68,653680
49170,72,921353
15931,82,2432512
-1,-1
15193,5
-1,-1
20303,228
-1,-1
84829,5
19082,74
12055,142
18853,7
-1,-1
-1,-1
-1,-1
-1,-1
2274,1083
-1,-1
-1,-1
5950,477
7451,23
-1,-1
7816,3
10963,3
5775,32
-1,-1
29931,10
8923,85
26420,22
8485,96
-1,-1
1926,399
9973,3
5528,18
32315,3
7594,6
8509,23
15593,227
5191,12
4717,139
2541,1
1115,22
-1,-1
-1,-1
13853,12
-1,-1
-1,-1
-1,-1
7049,140
-1,-1
7347,2
4641,35
-1,-1
-1,-1
59312,84
-1,-1
12226,253

