16482,1972,104281583
21311,90,5504933
18722,90,5460774
30272,94,8366363
21057,97,11013952
19342,93,7823731
11203,81,2238917
12144,97,10745590
18648,89,5236072
19860,84,3118295
13586,87,3976090
29068,85,3420601
52714,93,7534815
19390,87,4230077
17250,78,1747020
25012,80,1990600
18350,83,2850667
23166,79,1924495
45282,74,1137148
19521,91,6038521
19621,89,5055902
13271,73,1035233
44404,76,1336958
15237,82,2494829
-1,-1
-1,-1
-1,-1
8189,513
10070,21
7300,99
15008,110
5218,246
8208,32
8386,5
-1,-1
5579,300
-1,-1
17205,460
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
2298,113
-1,-1
-1,-1
3121,132
6122,190
19663,128
4113,266
-1,-1
-1,-1
-1,-1
-1,-1
7277,67
-1,-1
5884,74
16985,400
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10614,23
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
38372,372
-1,-1
18668,109

