50092,1681,39555345
40035,80,2018549
37693,80,2013727
40687,91,6112666
39681,90,5635451
40231,86,3706942
36509,71,822080
34325,88,4488483
47541,80,2049831
117577,65,483919
98546,63,394893
90358,72,986723
184593,66,523782
33371,85,3290068
35193,73,996695
77320,68,605589
53128,65,465741
46635,74,1142534
85094,60,274254
41684,81,2309746
72968,60,292936
40477,59,250328
86600,64,407660
49352,60,282748
-1,-1
-1,-1
-1,-1
18728,303
89195,2
45305,18
10020,169
22209,100
18131,12
14834,2
12288,500
-1,-1
-1,-1
3751,1026
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5160,51
-1,-1
-1,-1
-1,-1
-1,-1
9724,268
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1

