27264,1863,68252155
30852,84,3225345
27552,85,3263873
31319,94,8157457
29004,94,8158467
27610,90,5478438
19826,77,1475796
26022,90,5791655
24451,87,3983057
69866,71,845704
54467,71,856303
43136,82,2560682
129458,77,1498536
30095,85,3298789
25186,75,1220465
34383,77,1476897
22019,82,2475838
30850,77,1475761
27977,83,2711546
24388,89,4983698
37641,78,1787968
25425,64,426258
66275,69,668797
19343,82,2430825
-1,-1
-1,-1
-1,-1
40228,111
-1,-1
64457,10
30700,46
35174,45
20994,7
10765,3
-1,-1
7771,183
-1,-1
22929,345
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
8288,278
10517,105
-1,-1
-1,-1
-1,-1
-1,-1
32672,12
-1,-1
-1,-1
14932,547
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
12285,537

