3925,2140,242460499
3323,99,16200360
3217,99,15062865
1650,99,23847250
2536,99,31796445
3952,99,21849261
7017,85,3261121
4027,99,16080754
8410,94,8044003
11940,86,3970791
8439,90,5423911
749,99,15401046
10477,99,13253150
5867,94,8060257
4810,88,4808237
13298,83,2780219
4876,92,6648970
5658,87,4045523
12359,94,8278134
6756,97,10932758
9641,95,8779603
2441,91,5951803
7952,89,5178409
7339,83,2805629
-1,-1
-1,-1
-1,-1
20315,228
-1,-1
117988,2
16054,90
16649,109
10092,21
6538,6
-1,-1
2296,495
3201,639
10989,536
-1,-1
7055,1
1412,1193
2460,249
-1,-1
7069,4
8482,10
3611,109
897,145
5755,76
2314,336
7056,256
2191,354
-1,-1
4342,117
3855,131
3254,51
18011,22
4301,73
13185,4
6784,1089
2456,207
3413,200
-1,-1
14501,1
5864,6
3367,21
1912,47
4227,1
1103,2
675,218
9918,1
729,1
3551,7
3742,57
1391,45
3202,147
7551,629
4584,77
7360,715

