25937,1864,72427695
19537,91,5910351
24640,85,3582732
32016,93,7582440
24673,95,9246949
29783,88,4705183
27347,72,945584
19220,93,7510071
26763,85,3449349
39748,77,1498641
29588,78,1755237
34004,84,2973739
166379,67,563715
25054,85,3470632
22868,75,1262443
26758,79,1808093
20418,82,2536008
31420,76,1405309
46016,73,1020890
22561,89,5162960
31060,81,2367957
25245,64,407799
57371,70,801235
15948,82,2460378
-1,-1
-1,-1
-1,-1
42641,95
38105,6
70282,9
30774,44
40905,30
23916,5
20004,1
-1,-1
9673,52
-1,-1
20491,370
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
8440,68
-1,-1
22490,98
-1,-1
-1,-1
-1,-1
5814,83
-1,-1
21854,24
-1,-1
-1,-1
13607,594
-1,-1
3047,258
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
12236,20
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5902,80
16195,220

