13631,2022,137303246
14061,96,9685581
11711,95,9166694
9547,99,14252024
15631,99,15212525
21067,93,7932652
8420,85,3281257
7086,99,14621790
20005,90,5349471
39705,78,1653159
17004,85,3412604
47387,82,2498561
84004,87,4074033
5896,96,10517234
12948,84,2955155
47874,74,1129555
16981,86,3608162
12053,84,3150343
34610,81,2194032
13955,94,8597158
15925,92,7089309
12751,77,1475897
29637,83,2694240
10671,83,2751810
-1,-1
-1,-1
-1,-1
8096,541
24904,11
25144,33
5156,270
8909,194
10098,28
9513,5
-1,-1
6299,311
-1,-1
6100,858
-1,-1
-1,-1
3542,931
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10926,110
19333,149
11874,100
-1,-1
-1,-1
7563,62
-1,-1
28145,21
-1,-1
2686,197
9544,1082
-1,-1
9861,81
2109,3
-1,-1
-1,-1
-1,-1
-1,-1
20097,12
-1,-1
-1,-1
-1,-1
3240,602
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
71031,178
-1,-1
12546,601

