26799,1848,70861759
30082,83,2923780
26553,84,3170175
47236,85,3281125
32261,91,6504808
14183,96,9982707
19500,76,1358217
45033,80,2155554
32161,83,2761656
9997,89,5016344
25179,80,2046099
52000,79,1940871
141938,72,976489
31644,83,2795829
10042,85,3280701
1794,99,13107833
31781,74,1167388
46412,73,1016526
42972,74,1125648
34639,83,2678379
34396,79,1854769
25915,63,379601
66064,67,587435
28855,70,749825
-1,-1
-1,-1
-1,-1
19043,263
2954,49
18792,39
10475,146
40599,29
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
459,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
20362,25
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
90624,56
-1,-1
-1,-1

