21498,1931,98894831
17170,93,7679753
13830,93,7679739
24150,96,10673110
17972,99,13468169
23663,92,6841632
15729,79,1928889
22055,93,7233978
18307,90,5510740
17729,85,3406031
38671,76,1369988
44061,82,2599581
113111,81,2231630
13077,93,7210818
27659,74,1185529
33718,77,1573039
25694,80,2088061
35228,76,1381185
38932,78,1718980
17218,93,7219902
34623,81,2350761
18568,69,694034
59234,71,854445
22461,80,1994837
-1,-1
-1,-1
-1,-1
13179,390
23176,11
14917,54
13651,127
12245,159
7923,36
11853,3
-1,-1
-1,-1
-1,-1
18910,453
-1,-1
-1,-1
13238,187
-1,-1
-1,-1
-1,-1
4990,51
-1,-1
-1,-1
-1,-1
-1,-1
2936,489
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
24713,25
-1,-1
-1,-1
23413,157
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
9408,27
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
3269,104
-1,-1
9549,51
87874,114
5685,100
6771,1059

