30559,1852,115085091
105542,61,323883
66479,70,761200
4946,99,17581275
12576,99,17754427
3506,99,27329095
21093,77,1480684
14785,96,10115287
30240,85,3457893
50328,75,1310870
38347,76,1417868
92916,72,921005
184540,66,513043
14446,93,7196105
24294,75,1324734
47184,74,1157146
17766,85,3375768
53112,73,1015809
57444,71,859999
14471,94,8391077
32399,83,2813640
29851,63,380377
19509,84,3169814
20585,82,2434092
-1,-1
-1,-1
-1,-1
2985,890
-1,-1
47475,17
2370,418
1511,405
6562,44
8536,6
-1,-1
-1,-1
-1,-1
4187,1000
-1,-1
-1,-1
15339,107
7998,73
-1,-1
-1,-1
2522,111
3373,247
-1,-1
13854,52
-1,-1
21983,129
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
29408,20
-1,-1
-1,-1
22373,225
4579,143
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
5698,36
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
9013,54
-1,-1
-1,-1
11330,700

