14625,1990,142831867
22735,90,5347553
27619,84,3106707
16000,99,13045974
27868,94,8230511
43974,83,2676992
20559,76,1344010
23450,91,6254483
30013,84,3200226
34903,78,1724359
14877,85,3594354
583,99,16863683
1593,99,21082923
16284,89,5100802
18258,77,1577110
30777,77,1581209
23711,80,2088815
7719,86,3642853
1704,99,16586337
24579,88,4816445
6532,99,13642409
14576,71,876990
8064,90,5547050
26083,72,900072
-1,-1
-1,-1
-1,-1
20074,259
34364,7
28455,27
16316,100
18602,109
17008,11
8632,5
-1,-1
-1,-1
-1,-1
23715,310
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
24008,88
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
3849,90
-1,-1
-1,-1
15697,459
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
16977,13
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1193,903
2847,198
-1,-1

