6046,2127,198980724
8113,99,13316742
11674,95,9231860
8880,99,14542296
10854,99,19399113
10750,99,14539266
10480,83,2692636
13966,96,10475131
12386,93,7422531
3981,99,13061343
9080,90,5845007
18913,90,5860271
160489,72,954783
14731,92,6797001
3195,91,6028124
4013,95,8855096
7944,91,6053730
4381,91,6122892
5079,99,14020846
9390,96,10671589
15921,92,7140073
3705,90,5421744
5381,94,8066293
18134,82,2462357
-1,-1
12146,7
-1,-1
23946,239
-1,-1
60968,12
14044,125
27029,78
12139,22
16505,2
-1,-1
7000,275
7129,387
10539,678
-1,-1
-1,-1
593,1789
-1,-1
-1,-1
-1,-1
-1,-1
4005,190
-1,-1
3639,125
12748,87
24408,110
12589,91
-1,-1
3738,274
-1,-1
-1,-1
32238,17
-1,-1
-1,-1
13513,736
-1,-1
-1,-1
-1,-1
-1,-1
4057,11
-1,-1
-1,-1
14419,19
-1,-1
-1,-1
-1,-1
7308,266
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
118920,50
-1,-1
14256,500

