3506,2183,323614067
1992,99,21840162
1215,99,21634742
2167,99,24632073
1680,99,42120456
1837,99,36551036
3113,92,6534110
2156,99,21872050
4117,99,13316061
8883,91,6402201
2323,99,13101210
11441,93,7861468
56191,94,8087458
3506,99,13269394
4134,90,5487265
8847,88,4790297
1509,99,13371609
4668,91,5927611
21887,90,5517061
2079,99,17333139
3909,99,16291061
9085,80,2110930
4159,96,10149290
4126,90,5413383
-1,-1
1831,25
-1,-1
8258,542
113891,1
6218,122
20996,84
5409,252
3707,67
4123,16
12592,500
-1,-1
1931,1307
8416,759
-1,-1
2952,52
819,1629
517,1030
-1,-1
332,341
-1,-1
2347,378
-1,-1
-1,-1
8411,156
7435,317
8457,159
-1,-1
-1,-1
1346,763
-1,-1
12115,54
-1,-1
2533,214
2101,2828
663,716
11430,63
2671,2
415,96
-1,-1
-1,-1
2568,67
5595,36
-1,-1
-1,-1
1928,100
1829,863
-1,-1
-1,-1
-1,-1
-1,-1
2126,404
45591,350
6934,81
2058,1942

