1525,2236,405052461
1566,99,21951869
766,99,23011734
1017,99,30211616
875,99,48104998
917,99,43413617
477,99,13343909
883,99,27072857
1647,99,15245313
3335,99,13058137
3847,94,8764392
7922,95,9154082
8432,99,13536472
6141,94,8286586
2285,92,6585118
3436,94,8626935
830,99,13837055
3290,92,6562739
3882,99,14168813
461,99,23864216
1116,99,21848277
2707,91,5953929
795,99,15336960
1155,99,13112837
-1,-1
11539,7
-1,-1
1411,1125
91086,1
12643,55
898,575
1761,368
2086,84
1090,42
-1,-1
1133,772
1426,1270
767,1506
-1,-1
1817,65
2248,1039
1663,420
-1,-1
-1,-1
-1,-1
216,1187
384,565
-1,-1
3747,260
7974,262
3903,258
-1,-1
2216,401
2999,260
1390,145
10188,49
917,493
2766,155
1465,3010
108,1220
3219,237
2428,2
-1,-1
-1,-1
-1,-1
-1,-1
624,67
-1,-1
-1,-1
-1,-1
6846,202
-1,-1
-1,-1
3996,64
-1,-1
1245,500
5580,656
-1,-1
1942,1789

