13880,1972,107819043
14927,92,7143028
16985,90,5366337
18429,97,11236783
17375,97,11385120
19317,92,6548466
19025,75,1250998
18591,92,6871609
13499,90,5848061
18891,83,2768947
24921,80,1986089
23633,86,3626653
23870,99,13052261
14754,88,4590242
13883,79,1895232
21209,80,1992437
22463,79,1823702
17199,80,2032781
21105,85,3377621
14412,92,6896771
21459,86,3653129
9988,75,1248178
42224,75,1215865
17401,80,2008733
-1,-1
-1,-1
-1,-1
28811,150
68191,2
42782,16
35070,31
20665,85
12226,16
-1,-1
-1,-1
-1,-1
-1,-1
4472,850
-1,-1
7722,1
11149,50
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
34427,5
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
6164,13
12091,36
-1,-1
10731,11
7859,922
-1,-1
-1,-1
-1,-1
-1,-1
1238,71
3678,15
16192,9
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
20029,1
-1,-1
-1,-1
12694,6
11556,598
-1,-1
11714,292

