17639,1974,136471819
7039,99,13744326
9262,97,11433600
24324,96,10668174
8901,99,21413501
6540,99,19549263
15648,80,1986614
18647,94,8456102
19428,90,5359148
37350,78,1740169
19138,84,2965311
39622,83,2828120
70176,90,5358227
24277,87,3973075
16697,80,2024689
57999,72,906371
16398,86,3639273
31469,77,1498616
49434,74,1098794
12560,95,9095929
24389,87,4276549
17872,70,752346
49257,75,1216884
16776,82,2486738
-1,-1
15352,5
-1,-1
8439,524
-1,-1
96268,5
3126,359
14139,145
16247,14
21055,1
-1,-1
-1,-1
8939,168
751,1577
-1,-1
-1,-1
5705,682
6119,120
-1,-1
-1,-1
-1,-1
6730,58
-1,-1
-1,-1
12639,85
-1,-1
11969,96
-1,-1
2538,402
-1,-1
-1,-1
13448,48
-1,-1
-1,-1
21448,248
-1,-1
2321,337
-1,-1
-1,-1
1740,22
-1,-1
-1,-1
19686,12
-1,-1
-1,-1
-1,-1
9543,155
-1,-1
-1,-1
4879,57
-1,-1
13235,50
56192,243
-1,-1
16306,352

