3258,2157,271326372
2359,99,18253019
1575,99,18248598
2659,99,19708465
2208,99,33232576
2377,99,27711676
2986,90,5385093
2638,99,18486697
6819,95,9174185
7262,91,5978440
3901,94,8060113
10324,92,6966569
43939,94,7991852
3107,99,13096221
3759,89,5149893
9231,85,3594794
1672,99,13045262
3794,90,5440753
20407,86,3602982
1604,99,16934753
2623,99,16200866
6511,80,2098960
3462,95,9268712
3998,86,3695893
-1,-1
1637,25
-1,-1
6724,527
82741,1
4783,122
17379,82
4522,248
3232,61
3627,13
-1,-1
8171,23
1081,1307
5761,759
-1,-1
1766,52
540,1629
1463,410
-1,-1
276,261
13365,1
3880,87
-1,-1
20308,23
8016,100
6708,262
7999,103
-1,-1
5928,39
926,763
8404,3
7124,54
7890,4
1646,214
1460,2828
637,597
8552,40
1471,2
-1,-1
5316,7
9369,1
3640,36
-1,-1
-1,-1
-1,-1
1232,863
-1,-1
14589,1
-1,-1
-1,-1
2227,227
26092,350
4204,81
3129,1334

